@relation cofacts-2-categories_above100
@attribute Text string
@attribute class-att {RUMOR,NOT_RUMOR}

@data
'⚠ 一分鐘 搞懂 電子 煙 致死 ⚠ 潛水 很久 最近 家人 分享 一堆 影片 來說 句 話 有點 導正 風氣 責任 🔘 所有 可怕 影片 案例 主角 使用 含有 THC 四氫 大麻 酚 成分 煙彈 透過 吸食 電子 煙 進入 肺部 ◾ ✅ THC 四氫 大麻 酚 一種 大麻 中 萃取 物 吸 效果 說 四氫 大麻 酚 一種 芳香 類萜 難 溶於 水 但易 溶於 多數 有機溶劑 中 特別 脂類 醇 難 溶於 水 製成 煙油 添加 維他命 E 吸 吃 死 ◾ ✅ 維他命 E 一種 脂 溶性 維生素 以利 THC 溶於 甘油 煙彈 相關 液體 吃 死 變得 健康 吸進 肺部 TMD 一定 死 ◾ Why 維他命 E 肺部 冷卻 後 變回 油質 人體 無法 消化 霧化 過的 維他命 E 變回 油質 後 囤積 肺部 導致 Lipoid Pneumonia 脂質 性肺炎 脂質 性肺炎 → 死 ☠ 脂質 性肺炎 → 死 ☠ 脂質 性肺炎 → 死 ☠ 🔘 兩個 安全 東西 錯誤 方式 融合 進入 無法 消化 生物體 中 產生 反應 真的 讓我學 一課 🔘 聳動 標題 成為 菸 商 利器 更是 媒體 新寵兒 開放 THC 州域 著手 禁止 電子 煙 法案 全球 無知 人 無知 政府 民眾 官員 菸 商 媒體 最好 一個 打壓 一個 收錢 賺 流量 真幸福 以上 內容 報導 中 看不到 翻譯 年糕 🔘 THC 煙彈 製成 含有 維他命 E 霧化 維他命 E 人體 吸收 排出 肺部 囤積 油指 導致 脂質 性肺炎 致死 翻譯 年糕 → 抽 電子 煙 致死 ☠ 美國 已有 多起 案例 🔘 之後 在外 抽 電子 煙 引來 意外 眼光 從來不 理會 抽 電子 煙 快樂 往往 樸實無華 枯燥 想到 無知 默默 一笑 繼續 抽著 電子 煙 枯燥 🍂 https m facebook com story php story fbid 2561755643846507 id 100000362899808',RUMOR
'新 NCP 冠狀病毒 天 感染 跡象 知道 是否 感染 最新 信息 潛伏期 長達 28 天 COVID 19 症狀 明顯 一個 人 發燒 咳嗽 醫院 時 肺部 通常 50 纖維化 時 已 晚 台灣 專家 提供 一個 簡單 自我 檢查 每天 早晨 進行 深呼吸 屏住 呼吸 10 秒鐘 以上 做 咳嗽 不適 悶氣 緊繃 現象 表明 肺部 纖維化 表明 感染 關鍵時刻 請 每天 早晨 乾淨 環境 中 進行 自我 檢查 日本 醫生 治療 COVID 19 病例 嚴重 建議 每個 人 應 確保您 嘴巴 喉嚨 濕潤 乾燥 至少 15 分鐘 喝 幾口 水 病毒 確實 進入 口腔 飲用水 液體 食道 將其 沖洗 掉並 進入 胃中 胃酸 殺死 所有 病毒 喝 足夠 水 則該 病毒 進入 氣管 進入 LUNGS 危險 請 發送 家人 朋友 每個 人 分享 保重 希望 世界 盡快 病毒 陰霾 中 恢復過來',RUMOR
'美國 醫生 弗拉基米爾 澤倫科 Vladimir Zelenko 博士 紐約 成功 治療 699 名 患者 冠狀病毒 患者 患者 死亡 患者 插管 人 住院 100% 成功 病人 呼吸 急促 癥 狀 治療 後 小時 消失 天 只花 20 美元 藥錢 https www ntdtv com b5 2020 03 30 a102811476 html fbclid IwAR1v9kntZ6hkay5Igf5rZABpmuSXnhPdlWz5C0Y31benuAF9R6FdUsjHuXw',RUMOR
'這是 綜合 所有 資訊 最 重要 幾項 防範 提供 教會 弟兄 姊妹 參考 出外 一定 戴 口罩 醫用 以上 防 飛沫 阻隔 病毒 勤用 肥皂 洗手 酒精 乾洗 手 有用 隨時 喝 熱水 20 度 以上 保持 口腔 黏膜 濕潤 喉嚨 一乾 病毒 容易 侵襲 吃 生食 食物 一定 煮熟 後 吃 訂外 食 煮 好 食物 全部 煮 最 安全 非必要 出門 公共場所 搭 公共 交通工具 一定 做好 必要 防範 回家 後 立即 更衣 沐浴 脫 下 衣服 噴 75% 酒精 吊掛在 外面 通風 補充 維生素 C 營養 清淡 飲食 吃 蔬果 肉類 適量 熱水 不離口 小口 大量 喝好 充足 睡眠 休息 放鬆 心情 10 網路 消息 查證 勿 傳不實 消息 相互 聯繫 關懷 打氣 鼓勵 盡力 做好 防範 毋需 恐慌',RUMOR
'韓國 消費者 協會 KCN 日前 檢測 市面上 熱銷 氣 炸鍋 發現 成炸 薯條 致癌物質 超標 最 嚴重 超標 兩倍 youtube 截圖 標榜 需要 落油 煮出 炸物 氣 炸鍋 近年 大受歡迎 家電產品 皆 人 覺得 這種 方式 烹調 食物 健康 早前 韓國 消費者 協會 進行 抽樣調查 發現 部分 空氣 炸鍋 製作 薯條 中 檢驗 致癌物質 嚴重 超標 情況 令人 憂慮 韓國 消費者 協會 市面上 10 款氣 炸鍋 進行 調查 測試 各款 氣 炸鍋 製作 薯條 研究 人員 說明書 將雪藏 薯條 放入 攝氏 200 度 高溫 烹調 發現 樣本 薯條 被驗 致癌物 質 酰胺 含量 超出 歐盟 安全 標準 部分 樣本 超標 高達 倍 協會 詳細 標明 10 款氣 炸鍋 牌子 透露 韓國 暢銷 品牌 歐洲 品牌 無論如何 今 次 已經 證實 所謂 無油 煮食 坊間 所指 健康 使用 氣 炸鍋 小貼士 蔬菜 放入 氣 炸鍋 烹調 葉酸 維生素 B C 遇熱 便會 破壞 加工 食物 放入 氣 炸鍋 烹調 炸 翻 制造 油份並 健康 更會 產生 反式 脂肪 氣 炸鍋 溫度 超過 攝氏 180 度 食物 焦化 致癌 月 最好 不用 使用 超過 次氣 炸鍋 烹調 注意 烹調 時間 不宜 過長',RUMOR
'中科院 院士 驗證 60 歲 以後 上網 唱歌跳舞 参加 聚會 吃喝 亂跑 亂花 餘錢 多管閒事 養成 一个 良好 生活習慣 久而久之 驚奇 發現 老年痴呆 網路 唱歌跳舞 聚會 吃喝 玩樂 使勁 得瑟 久而久之 会 發現 返老還童 一位 大師 説 世界 最好 長壽 药 喝水 睡覺 走路 唱歌 群組 冒泡 五樣 最 重要 免費 水是 長壽 第一 要素 睡覺 天下第一 大補 走路 最好 運動 唱歌 最 快樂 娛樂 群組 冒泡 預防 老年痴呆 最好 良方 最好 長壽 藥 给 身邊 朋友 看看 美好 一天 别忘了 這五種 長壽 藥 祝 健康長壽 活過 100 岁 這段 文字 寫 不錯 發给 共勉 生活 簡單 一輩子 這麼回事 每天 除夕 退休 假期 七十 十七 家裏 巴黎 朋友 親人 對手 知己 上帝 科學 發展觀 陽光 人生路 群組 好友 照此辦理 青春 常在 祝 群組 裏 開心 快樂 一天 老年 任性 生活 歌 聚會 少 窩家 窩家 久 成 傻瓜 走 樂 開懷 找 朋友 説 説 話 少 喝酒 喝茶 退休金 捨得 花 别 總 耳 聾 眼 花 衣再 好 腰成 蝦 飯 再 好 没有 牙 錢 再 床上 趴 隨月失 别 犯傻 同意 請 轉發',RUMOR
'转发 一个 朋友 先生 台湾人 刚 给 打电话 说 她们 十个 台湾 朋友 迪拜 埃及 旅行 期间 九个 人 出现 严重 flu 症状 旅行 结束 八个 回来 休斯敦 住 糖城 一对 夫妻 回 台湾 女 刚 诊断 coronavirus 阳性 八个 回糖城 没有 做 检测 出门 一定 小心 🙏 🙏 🙏 转 朋友 貼出來 衞 生 局 造訪 台灣 最新 確診 隔離 病例 杜拜 埃及 玩 之後 回台灣 人 以前 插花 班 同學 樂樂 班 同學 同團 12 回 休士頓 位住 memorial 區 位住 Sugarland 位住 memorial 樂樂 班 同學 回家 出現 身體 不適 症狀 衛生局 今天下午 造訪 看過 醫生 聽說 測試 東西 樂樂 班 停課 一個月',RUMOR
'今天 頭伏 第一天 從今天起 月 13 冬病 夏治 最好 時機 不吃 寒涼 食物 拒 絶 冰鎮 飲品 每晚 熱水 泡脚 經絡 按摩 盡量 睡覺 熬夜 珍惜 短短 30 天 請 堅持 伏天 喝 熱水 體内 年 深入 骨 膸 寒氣 逼出来 一個 好 身体 看到 轉轉 身邊 人 關心 關心 人 身體 好點 愉快 愉快 愉快',RUMOR
'今天 頭伏 第一天 從今天起 月 13 冬病 夏治 最好 時機 不吃 寒涼 食物 拒 絶 冰鎮 飲品 每晚 熱水 泡脚 經絡 按摩 盡量 睡覺 熬夜 珍惜 短短 30 天 請 堅持 伏天 喝 熱水 體内 年 深入 骨 膸 寒氣 逼出来 一個 好 身体 看到 轉轉 身邊 人 關心 關心 人 身體 好點 愉快 愉快 愉快',RUMOR
'￼ ￼ 分享 建立 免疫 體 方法 多種 維持 每日 小時 睡眠 吃 優質 蛋白 吃糖 吃糖 白血球 就要 睡 五個 小時 免疫 體則 下降 曬太陽 促進 維生素 D 吸收 漱口 減少 病毒 入侵 每日 洗 熱水澡 增加 免疫系統 功能 減低 病毒 感染 一週 泡 洗 熱水 溫度 41 ℃ 持續 分鐘 達到 子 效果 ￼ ￼ ￼',RUMOR
'以下 文章 梅莉姐 新加坡 朋友 傳來 做 參考 原 po 寫道 日本 護理學 教授 教 簡易 防病毒 法 昨晚 一位 旅日 護理學 教授 微信 聊起 國內 疫情 教 一個 日本 醫療機構 中 醫護人員 使用 簡易 防病毒 法 簡單 隨時 保持 喉嚨 濕潤 人 喉嚨 特性 不慎 吸入 病毒 喉嚨 濕潤 病毒 食道 進入 胃部 呼吸道 進入 肺部 胃裡 胃酸 有效 殺死 病毒 危險 相對 小 肺 有效 保持 喉嚨 濕潤 簡單 15 分鐘 喝 兩口 水 方法 簡易 可行 幫助 醫護人員 減小 病毒感染 可能性 民眾 預防 病毒 幫助 算是 戴 口罩 之外 再多加 一道 防線',RUMOR
'以下 文章 梅莉姐 新加坡 朋友 傳來 做 參考 原 po 寫道 日本 護理學 教授 教 簡易 防病毒 法 昨晚 一位 旅日 護理學 教授 微信 聊起 國內 疫情 教 一個 日本 醫療機構 中 醫護人員 使用 簡易 防病毒 法 簡單 隨時 保持 喉嚨 濕潤 人 喉嚨 特性 不慎 吸入 病毒 喉嚨 濕潤 病毒 食道 進入 胃部 呼吸道 進入 肺部 胃裡 胃酸 有效 殺死 病毒 危險 相對 小 肺 有效 保持 喉嚨 濕潤 簡單 15 分鐘 喝 兩口 水 方法 簡易 可行 幫助 醫護人員 減小 病毒感染 可能性 民眾 預防 病毒 幫助 算是 戴 口罩 之外 再多加 一道 防線',RUMOR
'转摘 给 透漏 个 家传 秘密 每天 门前 棉签 蘸 点 小磨 香油 滴进 两个 鼻孔 内 轻 捏 几下 即可 这样 阻断 流感 温疫 传染 这是 我家 不传 秘决 今 告知 过 一个 快乐 祥和 春节 民国 27 年 河南 瘟疫 死人 无数 外公 每天 这样 给 别人 看病 救人 无数 当时 没 口罩 说 这种 方法 阻断 传染 十分 有效 故作 秘传',RUMOR
'市售 甘 橘類 水果 農藥 洗 防腐劑 浸泡 半年 壞掉 增加 增甜劑 去酸劑 軟 化纖 維繫 吃 健康 不好 洗 腎 人會 小心 一位 曾經 水果 行上 過班 朋友 告訴 尤其 每顆 透明 塑膠袋 包裝 柑橘 泡過 藥水',RUMOR
'有個 重要 觀念 希望 再度 提醒 一下 現在 對付 病毒 細菌 目前 網上 流傳 一些 方法 習慣 對付 細菌 觀念 大部分 無效 重要 忽略 細菌 細胞 獨立 生存 身體 内外 好 坏 壞 可用 藥物 消滅 病毒 很小 約 細菌 千分之一 以下 細胞 獨立 生存 藏 宿主 人體 獸體 裏頭 藥物 消滅 離開 宿主 幾秒鐘 幾分鐘 死亡 什 麽 酒精 漂白 水 病毒 無用 唯一 方法 隔離 病毒 跑 人體 内 進入 人體 内 地方 四處 口 鼻 眼 傷口 口罩 麽 重要 最好 戴眼鏡 傷口 包好 應該 問題 對歌 班 同學 及愛上 卡拉 同學 有個 重要 觀念 希望 再度 提醒 一下 現在 對付 病毒 細菌 目前 網上 流傳 一些 方法 習慣 對付 細菌 觀念 大部分 無效 重要 忽略 細菌 細胞 獨立 生存 身體 内外 好 坏 壞 可用 藥物 消滅 病毒 很小 約 細菌 千分之一 以下 細胞 獨立 生存 藏 宿主 人體 獸體 裏頭 藥物 消滅 離開 宿主 幾秒鐘 幾分鐘 死亡 什 麽 酒精 漂白 水 病毒 無用 唯一 方法 隔離 病毒 跑 人體 内 進入 人體 内 地方 四處 口 鼻 眼 傷口 口罩 麽 重要 最好 戴眼鏡 傷口 包好 應該 問題 對歌 班 同學 及愛上 卡拉 同學 就要 特別 特別注意 病毒 小 輕 有人 唱歌 飛沫 全場 飛 十幾 公尺 説 教室 内 KTV 整個 涵蓋 傳染 率 高 非唱 不可 幾點 請 特別 特別注意 說 三次 三次 戴 口罩 最好 戴眼鏡 唱 自用 嘜 罩 唱 一次 換 一個 新 數個 麥克風 輪著用 只少 隔開 分鐘 以上 病毒 夠 時間 死亡 喜歡 酒精 殺 菌 殺 病毒 這段 時間 卡拉 希望 本班 同學 健康 平安 就要 特別 特別注意 病毒 小 輕 有人 唱歌 飛沫 全場 飛 十幾 公尺 説 教室 内 KTV 整個 涵蓋 傳染 率 高 非唱 不可 幾點 請 特別 特別注意 說 三次 三次 戴 口罩 最好 戴眼鏡 唱 自用 嘜 罩 唱 一次 換 一個 新 數個 麥克風 輪著用 只少 隔開 分鐘 以上 病毒 夠 時間 死亡 喜歡 酒精 殺 菌 殺 病毒 這段 時間 卡拉 希望 本班 同學 健康 平安',RUMOR
'Steve Jobs 賈伯斯 最後 一段話 56 歲 胰腺癌 中 死於 億萬富翁 這是 病床 最後 一句 話 商業 世界 中 達到 成功 巔峰 生活 成功 縮影 工作 快樂 最後 財富 我習 生活 現實 躺 病床 回憶起 一生 意識 所有 認可 自豪 的財 ​ ​ 富 到來 死亡 面前 變得 蒼白 變得 毫無意義 聘請 某人 開車 賺錢 承擔 疾病 找到 丟失 物質 一件 事 失去 時 永遠 無法 找到 生命 一個 人 進入 手術室 時 他會 發現 本書 讀完 健康 生活 書 現在 處於 生活 階段 時間 推移 面臨 帷幕 落下 一天 珍惜 愛你 家人 愛你 配偶 愛你 朋友 善待 珍惜 年齡 增長 逐漸 意識 佩戴 300 美元 30 美元 手錶 告訴 攜帶 300 美元 30 美元 錢包 手提包 裡面 錢 駕駛 15 萬美元 汽車 30 000 美元 汽車 道路 距離 到達 同一個 目的地 喝 一瓶 300 美元 10 美元 酒 宿醉 住 房子 300 平方英尺 3000 平方英尺 孤獨 意識 真正 內在 幸福 來自 世界 物質 事物 先 乘飛機 經濟艙 飛機 倒塌 隨波逐流 ...... 希望 認識 當你有 伴侶 伙計 老朋友 兄弟姐妹 聊天 笑 說話 唱歌 談論 東北 西南 天堂 地球 ...... 這是 真正 幸福 五個 不可否認 生活 事實 教育 孩子 致富 教育 快樂 長大 後 知道 事物 價值 價格 倫敦 獲得最佳 獎勵 ...... 食物 藥物 吃 藥物 食物 愛你 人 永遠 留給 100 理由 放棄 找到 一個 理由 堅持下去 人 人 之間 存在 巨大 差異 少數 人 真正 理解 出生 時 愛了 死 愛 之間 管理 注意 只 想 走 獨行 想 走 遠 一起 走 世界 六大 醫生 陽光 休息 鍛煉 飲食 自信 自信 朋友 生命 階段 保持 享受 健康 生活 健康 真正 財富',RUMOR
'※ 請 注意 今日 感染 武漢 肺炎 共計 48 例 47 例為 台南人 同機 400 人 是從 荷蘭 月 日 返回 台灣 南科帆 宣 公司 工程師 月 日 日 台南市 走動 參加 婚宴 月 日 咳嗽 確診 武漢 肺炎 請 務必 加強 防疫 勤洗手 出入 公共場所 公共 區域 一定 戴 口罩',RUMOR
'About the symptoms of the pneumonia caused by Coronavirus 以下 新型 冠狀病毒 肺炎 癥 狀 It will first infect the throat so the throat will have the dry sore throat feeling which will last for to days 病毒 感染 喉嚨 喉嚨 覺得 乾 這種 感覺 持續 天 Then the virus will blend into the nasal fluid and drips into the trachea and enter the lungs causing pneumonia This process will take to days 病毒 侵入 鼻液 再 流入 氣管 最後 進入 肺部 導致 肺炎 過程 持續 天 With pneumonia comes high fever and difficulty in breathing The nasal congestion is not like the normal kind You will feel like you are drowning in water It s important to go seek immediate medical attention if you feel like this 肺炎 表現 高燒 呼吸困難 鼻腔 堵塞 感覺 普通 感冒 不太 覺得 一種 溺水 無法 呼吸 感覺 發生 這種 狀況 請 及時 就醫',RUMOR
'院長 陳 芝蘭 下列 參考 一下 需要 再 正式 提出 漂白 水 酒精 SARS 效果 不好 成分 二氧化氯 消毒劑 SARS 有效 建議 清潔 公司 拖地 擦拭 時用 漂白 水 酒精 區域 改 使用 二氧化氯 商品 名普立 600 消毒劑 網路上 賣 單價 酒精 便宜 真的 疫情 建議 提高 使用 頻率',RUMOR
'jk JK 郭 約 三年 前 看到 全天 一直 喝 40 度 C 以上 超過 50 度 C 熱開水 即能 患癌 文章 後 堅持下去 相信 red arrow right 兩三年 發覺 健康 二年 多來 不斷 周邊 長輩 親友 學生 傳達 理念 訊息 red arrow right 今天 收到 一位 宗兄 傳來 完全相同 訊息 決定 將此 人類 無價之寶 健康 寶典 寄給 所有 長輩 親友 師長 學生 ⋯ ⋯ 請 一定 完 幾次 一定 效法 做到 堅持 飲食 恆溫 冰品 冰品 冷飲 癌細胞 維他命 記得 時時 喝 熱開水 體內 溫度 升高 40 度 C 45 度 C 左右 體溫 高 度 這是 年來 一直 堅持 鐵 原則 好處多多 red arrow right 長期 800CC 304 不銹鋼 保溫瓶 飲食 不夠 40 度 C 以上 湯水 red arrow right 看到 很多很多 人 喝 塑膠瓶 磺 泉水 冰塊 冷飲 尤其 年輕人 習慣成自然 一杯 冰塊 冷欽 吃不下 飯 殊不知 傷害 健康 嚴重 想 喝下 冰品 下肚 覺得 好爽 就連 吃飯 中 舉手 一口 冰塊 冷飲 真的 好爽 知道 體內 癌細胞 爽 好爽 red arrow right 現在 再 一次 廣傳 德國 美國 日本 專家 提出 殺死 癌細胞 新 方法 簡單 卻是 人肯 相信 doh red arrow right 殺死 癌細胞 原來 喝 輕易 輕鬆 做到 red arrow right 請 傳給 所有 認識 親友們 感恩 pink flower 祝福 永遠 健康 快樂 red arrow right http youtu be Htyi LVTV M 🌹',RUMOR
'jk JK 郭 約 三年 前 看到 全天 一直 喝 40 度 C 以上 超過 50 度 C 熱開水 即能 患癌 文章 後 堅持下去 相信 red arrow right 兩三年 發覺 健康 二年 多來 不斷 周邊 長輩 親友 學生 傳達 理念 訊息 red arrow right 今天 收到 一位 宗兄 傳來 完全相同 訊息 決定 將此 人類 無價之寶 健康 寶典 寄給 所有 長輩 親友 師長 學生 ⋯ ⋯ 請 一定 完 幾次 一定 效法 做到 堅持 飲食 恆溫 冰品 冰品 冷飲 癌細胞 維他命 記得 時時 喝 熱開水 體內 溫度 升高 40 度 C 45 度 C 左右 體溫 高 度 這是 年來 一直 堅持 鐵 原則 好處多多 red arrow right 長期 800CC 304 不銹鋼 保溫瓶 飲食 不夠 40 度 C 以上 湯水 red arrow right 看到 很多很多 人 喝 塑膠瓶 磺 泉水 冰塊 冷飲 尤其 年輕人 習慣成自然 一杯 冰塊 冷欽 吃不下 飯 殊不知 傷害 健康 嚴重 想 喝下 冰品 下肚 覺得 好爽 就連 吃飯 中 舉手 一口 冰塊 冷飲 真的 好爽 知道 體內 癌細胞 爽 好爽 red arrow right 現在 再 一次 廣傳 德國 美國 日本 專家 提出 殺死 癌細胞 新 方法 簡單 卻是 人肯 相信 doh red arrow right 殺死 癌細胞 原來 喝 輕易 輕鬆 做到 red arrow right 請 傳給 所有 認識 親友們 感恩 pink flower 祝福 永遠 健康 快樂 red arrow right http youtu be Htyi LVTV M 🌹',RUMOR
